"JAHR","WOCHE","RAUMBEZUG","MERKMAL","WERT"
2021,33,"63 Kinderhaus-West","Corona-Neuinfizierungen",22
2021,33,"71 Mauritz-Ost","Corona-Neuinfizierungen",6
2021,33,"77 Handorf","Corona-Neuinfizierungen",5
2021,33,"81 Gremmendorf-West","Corona-Neuinfizierungen",7
2021,33,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",3
2021,33,"86 Angelmodde","Corona-Neuinfizierungen",11
2021,33,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,33,"91 Berg Fidel","Corona-Neuinfizierungen",9
2021,33,"95 Hiltrup-Ost","Corona-Neuinfizierungen",2
2021,33,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",6
2021,33,"97 Hiltrup-West","Corona-Neuinfizierungen",3
2021,33,"98 Amelsbüren","Corona-Neuinfizierungen",2
2021,34,"11 Aegidii","Corona-Neuinfizierungen",1
2021,34,"12 Überwasser","Corona-Neuinfizierungen",1
2021,34,"13 Dom","Corona-Neuinfizierungen",1
2021,34,"14 Buddenturm","Corona-Neuinfizierungen",6
2021,34,"15 Martini","Corona-Neuinfizierungen",1
2021,34,"22 Josef","Corona-Neuinfizierungen",2
2021,34,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,34,"24 Hansaplatz","Corona-Neuinfizierungen",1
2021,34,"25 Mauritz-West","Corona-Neuinfizierungen",4
2021,34,"27 Kreuz","Corona-Neuinfizierungen",4
2021,34,"28 Neutor","Corona-Neuinfizierungen",5
2021,34,"29 Schloss","Corona-Neuinfizierungen",2
2021,34,"31 Aaseestadt","Corona-Neuinfizierungen",6
2021,34,"32 Geist","Corona-Neuinfizierungen",3
2021,34,"33 Schützenhof","Corona-Neuinfizierungen",2
2021,34,"34 Düesberg","Corona-Neuinfizierungen",5
2021,34,"43 Hafen","Corona-Neuinfizierungen",1
2021,34,"44 Herz-Jesu","Corona-Neuinfizierungen",2
2021,34,"45 Mauritz-Mitte","Corona-Neuinfizierungen",3
2021,34,"46 Rumphorst","Corona-Neuinfizierungen",7
2021,34,"47 Uppenberg","Corona-Neuinfizierungen",8
2021,34,"51 Gievenbeck","Corona-Neuinfizierungen",17
2021,34,"52 Sentrup","Corona-Neuinfizierungen",2
2021,34,"54 Mecklenbeck","Corona-Neuinfizierungen",7
2021,34,"56 Albachten","Corona-Neuinfizierungen",3
2021,34,"57 Roxel","Corona-Neuinfizierungen",10
2021,34,"58 Nienberge","Corona-Neuinfizierungen",9
2021,34,"61 Coerde","Corona-Neuinfizierungen",29
2021,34,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",2
2021,34,"63 Kinderhaus-West","Corona-Neuinfizierungen",26
2021,34,"68 Sprakel","Corona-Neuinfizierungen",2
2021,34,"71 Mauritz-Ost","Corona-Neuinfizierungen",7
2021,34,"77 Handorf","Corona-Neuinfizierungen",6
2021,34,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,34,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",2
2021,34,"86 Angelmodde","Corona-Neuinfizierungen",16
2021,34,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,34,"91 Berg Fidel","Corona-Neuinfizierungen",5
2021,34,"95 Hiltrup-Ost","Corona-Neuinfizierungen",6
2021,34,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",4
2021,34,"97 Hiltrup-West","Corona-Neuinfizierungen",5
2021,34,"98 Amelsbüren","Corona-Neuinfizierungen",5
2021,35,"13 Dom","Corona-Neuinfizierungen",1
2021,35,"14 Buddenturm","Corona-Neuinfizierungen",1
2021,35,"21 Pluggendorf","Corona-Neuinfizierungen",2
2021,35,"22 Josef","Corona-Neuinfizierungen",2
2021,35,"24 Hansaplatz","Corona-Neuinfizierungen",3
2021,35,"25 Mauritz-West","Corona-Neuinfizierungen",2
2021,35,"26 Schlachthof","Corona-Neuinfizierungen",3
2021,35,"27 Kreuz","Corona-Neuinfizierungen",2
2021,35,"28 Neutor","Corona-Neuinfizierungen",3
2021,35,"29 Schloss","Corona-Neuinfizierungen",1
2021,35,"31 Aaseestadt","Corona-Neuinfizierungen",2
2021,35,"32 Geist","Corona-Neuinfizierungen",1
2021,35,"34 Düesberg","Corona-Neuinfizierungen",8
2021,35,"44 Herz-Jesu","Corona-Neuinfizierungen",2
2021,35,"45 Mauritz-Mitte","Corona-Neuinfizierungen",1
2021,35,"46 Rumphorst","Corona-Neuinfizierungen",5
2021,35,"47 Uppenberg","Corona-Neuinfizierungen",9
2021,35,"51 Gievenbeck","Corona-Neuinfizierungen",11
2021,35,"52 Sentrup","Corona-Neuinfizierungen",2
2021,35,"54 Mecklenbeck","Corona-Neuinfizierungen",5
2021,35,"56 Albachten","Corona-Neuinfizierungen",6
2021,35,"57 Roxel","Corona-Neuinfizierungen",3
2021,35,"58 Nienberge","Corona-Neuinfizierungen",6
2021,35,"61 Coerde","Corona-Neuinfizierungen",14
2021,35,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,35,"63 Kinderhaus-West","Corona-Neuinfizierungen",44
2021,35,"71 Mauritz-Ost","Corona-Neuinfizierungen",8
2021,35,"77 Handorf","Corona-Neuinfizierungen",4
2021,35,"81 Gremmendorf-West","Corona-Neuinfizierungen",2
2021,35,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",2
2021,35,"86 Angelmodde","Corona-Neuinfizierungen",15
2021,35,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,35,"91 Berg Fidel","Corona-Neuinfizierungen",3
2021,35,"95 Hiltrup-Ost","Corona-Neuinfizierungen",6
2021,35,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",5
2021,35,"98 Amelsbüren","Corona-Neuinfizierungen",6
2021,35,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,36,"12 Überwasser","Corona-Neuinfizierungen",1
2021,36,"13 Dom","Corona-Neuinfizierungen",2
2021,36,"14 Buddenturm","Corona-Neuinfizierungen",2
2021,36,"21 Pluggendorf","Corona-Neuinfizierungen",1
2021,36,"22 Josef","Corona-Neuinfizierungen",6
2021,36,"23 Bahnhof","Corona-Neuinfizierungen",4
2021,36,"24 Hansaplatz","Corona-Neuinfizierungen",2
2021,36,"25 Mauritz-West","Corona-Neuinfizierungen",3
2021,36,"26 Schlachthof","Corona-Neuinfizierungen",2
2021,36,"27 Kreuz","Corona-Neuinfizierungen",3
2021,36,"28 Neutor","Corona-Neuinfizierungen",3
2021,36,"29 Schloss","Corona-Neuinfizierungen",3
2021,36,"31 Aaseestadt","Corona-Neuinfizierungen",7
2021,36,"32 Geist","Corona-Neuinfizierungen",3
2021,36,"33 Schützenhof","Corona-Neuinfizierungen",4
2021,36,"34 Düesberg","Corona-Neuinfizierungen",2
2021,36,"43 Hafen","Corona-Neuinfizierungen",3
2021,36,"45 Mauritz-Mitte","Corona-Neuinfizierungen",5
2021,36,"46 Rumphorst","Corona-Neuinfizierungen",5
2021,36,"47 Uppenberg","Corona-Neuinfizierungen",10
2021,36,"51 Gievenbeck","Corona-Neuinfizierungen",22
2021,36,"52 Sentrup","Corona-Neuinfizierungen",7
2021,36,"54 Mecklenbeck","Corona-Neuinfizierungen",6
2021,36,"56 Albachten","Corona-Neuinfizierungen",7
2021,36,"57 Roxel","Corona-Neuinfizierungen",3
2021,36,"58 Nienberge","Corona-Neuinfizierungen",1
2021,36,"61 Coerde","Corona-Neuinfizierungen",17
2021,36,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",3
2021,36,"63 Kinderhaus-West","Corona-Neuinfizierungen",22
2021,36,"68 Sprakel","Corona-Neuinfizierungen",6
2021,36,"71 Mauritz-Ost","Corona-Neuinfizierungen",2
2021,36,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,36,"77 Handorf","Corona-Neuinfizierungen",3
2021,36,"81 Gremmendorf-West","Corona-Neuinfizierungen",2
2021,36,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",1
2021,36,"86 Angelmodde","Corona-Neuinfizierungen",12
2021,36,"87 Wolbeck","Corona-Neuinfizierungen",6
2021,36,"91 Berg Fidel","Corona-Neuinfizierungen",13
2021,36,"95 Hiltrup-Ost","Corona-Neuinfizierungen",3
2021,36,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",2
2021,36,"97 Hiltrup-West","Corona-Neuinfizierungen",4
2021,36,"98 Amelsbüren","Corona-Neuinfizierungen",3
2021,36,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,37,"13 Dom","Corona-Neuinfizierungen",7
2021,37,"15 Martini","Corona-Neuinfizierungen",1
2021,37,"22 Josef","Corona-Neuinfizierungen",3
2021,37,"24 Hansaplatz","Corona-Neuinfizierungen",4
2021,37,"25 Mauritz-West","Corona-Neuinfizierungen",1
2021,37,"26 Schlachthof","Corona-Neuinfizierungen",5
2021,37,"27 Kreuz","Corona-Neuinfizierungen",1
2021,37,"28 Neutor","Corona-Neuinfizierungen",2
2021,37,"29 Schloss","Corona-Neuinfizierungen",1
2021,37,"31 Aaseestadt","Corona-Neuinfizierungen",6
2021,37,"32 Geist","Corona-Neuinfizierungen",4
2021,37,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,37,"34 Düesberg","Corona-Neuinfizierungen",3
2021,37,"45 Mauritz-Mitte","Corona-Neuinfizierungen",2
2021,37,"46 Rumphorst","Corona-Neuinfizierungen",1
2021,37,"47 Uppenberg","Corona-Neuinfizierungen",3
2021,37,"51 Gievenbeck","Corona-Neuinfizierungen",15
2021,37,"52 Sentrup","Corona-Neuinfizierungen",7
2021,37,"56 Albachten","Corona-Neuinfizierungen",1
2021,37,"57 Roxel","Corona-Neuinfizierungen",2
2021,37,"58 Nienberge","Corona-Neuinfizierungen",1
2021,37,"61 Coerde","Corona-Neuinfizierungen",16
2021,37,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,37,"63 Kinderhaus-West","Corona-Neuinfizierungen",23
2021,37,"68 Sprakel","Corona-Neuinfizierungen",3
2021,37,"71 Mauritz-Ost","Corona-Neuinfizierungen",3
2021,37,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,37,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,37,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",2
2021,37,"86 Angelmodde","Corona-Neuinfizierungen",24
2021,37,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,37,"91 Berg Fidel","Corona-Neuinfizierungen",8
2021,37,"95 Hiltrup-Ost","Corona-Neuinfizierungen",3
2021,37,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",2
2021,37,"97 Hiltrup-West","Corona-Neuinfizierungen",7
2021,37,"98 Amelsbüren","Corona-Neuinfizierungen",4
2021,38,"13 Dom","Corona-Neuinfizierungen",1
2021,38,"14 Buddenturm","Corona-Neuinfizierungen",1
2021,38,"15 Martini","Corona-Neuinfizierungen",1
2021,38,"21 Pluggendorf","Corona-Neuinfizierungen",1
2021,38,"22 Josef","Corona-Neuinfizierungen",2
2021,38,"24 Hansaplatz","Corona-Neuinfizierungen",1
2021,38,"25 Mauritz-West","Corona-Neuinfizierungen",2
2021,38,"27 Kreuz","Corona-Neuinfizierungen",1
2021,38,"28 Neutor","Corona-Neuinfizierungen",2
2021,38,"31 Aaseestadt","Corona-Neuinfizierungen",7
2021,38,"32 Geist","Corona-Neuinfizierungen",1
2021,38,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,38,"34 Düesberg","Corona-Neuinfizierungen",2
2021,38,"44 Herz-Jesu","Corona-Neuinfizierungen",2
2021,38,"45 Mauritz-Mitte","Corona-Neuinfizierungen",1
2021,38,"46 Rumphorst","Corona-Neuinfizierungen",3
2021,38,"51 Gievenbeck","Corona-Neuinfizierungen",11
2021,38,"52 Sentrup","Corona-Neuinfizierungen",7
2021,38,"54 Mecklenbeck","Corona-Neuinfizierungen",5
2021,38,"56 Albachten","Corona-Neuinfizierungen",4
2021,38,"57 Roxel","Corona-Neuinfizierungen",11
2021,38,"58 Nienberge","Corona-Neuinfizierungen",5
2021,38,"61 Coerde","Corona-Neuinfizierungen",5
2021,38,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,38,"63 Kinderhaus-West","Corona-Neuinfizierungen",9
2021,38,"68 Sprakel","Corona-Neuinfizierungen",7
2021,38,"71 Mauritz-Ost","Corona-Neuinfizierungen",4
2021,38,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,38,"77 Handorf","Corona-Neuinfizierungen",3
2021,38,"81 Gremmendorf-West","Corona-Neuinfizierungen",8
2021,38,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",2
2021,38,"86 Angelmodde","Corona-Neuinfizierungen",21
2021,38,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,38,"91 Berg Fidel","Corona-Neuinfizierungen",7
2021,38,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",3
2021,38,"97 Hiltrup-West","Corona-Neuinfizierungen",1
2021,38,"98 Amelsbüren","Corona-Neuinfizierungen",5
2021,39,"11 Aegidii","Corona-Neuinfizierungen",2
2021,39,"12 Überwasser","Corona-Neuinfizierungen",1
2021,39,"14 Buddenturm","Corona-Neuinfizierungen",1
2021,39,"22 Josef","Corona-Neuinfizierungen",1
2021,39,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,39,"24 Hansaplatz","Corona-Neuinfizierungen",2
2021,39,"25 Mauritz-West","Corona-Neuinfizierungen",2
2021,39,"26 Schlachthof","Corona-Neuinfizierungen",4
2021,39,"27 Kreuz","Corona-Neuinfizierungen",3
2021,39,"28 Neutor","Corona-Neuinfizierungen",1
2021,39,"33 Schützenhof","Corona-Neuinfizierungen",1
2021,39,"34 Düesberg","Corona-Neuinfizierungen",1
2021,39,"44 Herz-Jesu","Corona-Neuinfizierungen",1
2021,39,"47 Uppenberg","Corona-Neuinfizierungen",7
2021,39,"51 Gievenbeck","Corona-Neuinfizierungen",2
2021,39,"52 Sentrup","Corona-Neuinfizierungen",1
2021,39,"54 Mecklenbeck","Corona-Neuinfizierungen",1
2021,39,"56 Albachten","Corona-Neuinfizierungen",2
2021,39,"58 Nienberge","Corona-Neuinfizierungen",3
2021,39,"61 Coerde","Corona-Neuinfizierungen",7
2021,39,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,39,"63 Kinderhaus-West","Corona-Neuinfizierungen",3
2021,39,"68 Sprakel","Corona-Neuinfizierungen",3
2021,39,"71 Mauritz-Ost","Corona-Neuinfizierungen",7
2021,39,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,39,"81 Gremmendorf-West","Corona-Neuinfizierungen",8
2021,39,"86 Angelmodde","Corona-Neuinfizierungen",9
2021,39,"87 Wolbeck","Corona-Neuinfizierungen",2
2021,39,"97 Hiltrup-West","Corona-Neuinfizierungen",1
2021,40,"11 Aegidii","Corona-Neuinfizierungen",3
2021,40,"13 Dom","Corona-Neuinfizierungen",1
2021,40,"21 Pluggendorf","Corona-Neuinfizierungen",3
2021,40,"24 Hansaplatz","Corona-Neuinfizierungen",3
2021,40,"25 Mauritz-West","Corona-Neuinfizierungen",3
2021,40,"26 Schlachthof","Corona-Neuinfizierungen",4
2021,40,"27 Kreuz","Corona-Neuinfizierungen",6
2021,40,"28 Neutor","Corona-Neuinfizierungen",2
2021,40,"29 Schloss","Corona-Neuinfizierungen",1
2021,40,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,40,"44 Herz-Jesu","Corona-Neuinfizierungen",1
2021,40,"45 Mauritz-Mitte","Corona-Neuinfizierungen",4
2021,40,"46 Rumphorst","Corona-Neuinfizierungen",3
2021,40,"47 Uppenberg","Corona-Neuinfizierungen",2
2021,40,"51 Gievenbeck","Corona-Neuinfizierungen",2
2021,40,"52 Sentrup","Corona-Neuinfizierungen",1
2021,40,"54 Mecklenbeck","Corona-Neuinfizierungen",2
2021,40,"56 Albachten","Corona-Neuinfizierungen",4
2021,40,"57 Roxel","Corona-Neuinfizierungen",1
2021,40,"58 Nienberge","Corona-Neuinfizierungen",3
2021,40,"61 Coerde","Corona-Neuinfizierungen",8
2021,40,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,40,"63 Kinderhaus-West","Corona-Neuinfizierungen",2
2021,40,"68 Sprakel","Corona-Neuinfizierungen",2
2021,40,"71 Mauritz-Ost","Corona-Neuinfizierungen",4
2021,40,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,40,"77 Handorf","Corona-Neuinfizierungen",3
2021,40,"81 Gremmendorf-West","Corona-Neuinfizierungen",2
2021,40,"86 Angelmodde","Corona-Neuinfizierungen",11
2021,40,"87 Wolbeck","Corona-Neuinfizierungen",8
2021,40,"91 Berg Fidel","Corona-Neuinfizierungen",3
2021,40,"95 Hiltrup-Ost","Corona-Neuinfizierungen",1
2021,40,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",4
2021,40,"97 Hiltrup-West","Corona-Neuinfizierungen",6
2021,40,"98 Amelsbüren","Corona-Neuinfizierungen",1
2021,40,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,41,"11 Aegidii","Corona-Neuinfizierungen",2
2021,41,"12 Überwasser","Corona-Neuinfizierungen",2
2021,41,"13 Dom","Corona-Neuinfizierungen",1
2021,41,"14 Buddenturm","Corona-Neuinfizierungen",2
2021,41,"15 Martini","Corona-Neuinfizierungen",1
2021,41,"21 Pluggendorf","Corona-Neuinfizierungen",8
2021,41,"22 Josef","Corona-Neuinfizierungen",2
2021,41,"24 Hansaplatz","Corona-Neuinfizierungen",2
2021,41,"25 Mauritz-West","Corona-Neuinfizierungen",1
2021,41,"27 Kreuz","Corona-Neuinfizierungen",4
2021,41,"29 Schloss","Corona-Neuinfizierungen",2
2021,41,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,41,"32 Geist","Corona-Neuinfizierungen",2
2021,41,"33 Schützenhof","Corona-Neuinfizierungen",4
2021,41,"44 Herz-Jesu","Corona-Neuinfizierungen",1
2021,41,"45 Mauritz-Mitte","Corona-Neuinfizierungen",5
2021,41,"46 Rumphorst","Corona-Neuinfizierungen",7
2021,41,"47 Uppenberg","Corona-Neuinfizierungen",2
2021,41,"51 Gievenbeck","Corona-Neuinfizierungen",3
2021,41,"52 Sentrup","Corona-Neuinfizierungen",1
2021,41,"54 Mecklenbeck","Corona-Neuinfizierungen",2
2021,41,"57 Roxel","Corona-Neuinfizierungen",1
2021,41,"58 Nienberge","Corona-Neuinfizierungen",11
2021,41,"61 Coerde","Corona-Neuinfizierungen",16
2021,41,"63 Kinderhaus-West","Corona-Neuinfizierungen",2
2021,41,"68 Sprakel","Corona-Neuinfizierungen",1
2021,41,"71 Mauritz-Ost","Corona-Neuinfizierungen",3
2021,41,"77 Handorf","Corona-Neuinfizierungen",4
2021,41,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,41,"86 Angelmodde","Corona-Neuinfizierungen",4
2021,41,"87 Wolbeck","Corona-Neuinfizierungen",2
2021,41,"91 Berg Fidel","Corona-Neuinfizierungen",5
2021,41,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,41,"97 Hiltrup-West","Corona-Neuinfizierungen",2
2021,42,"12 Überwasser","Corona-Neuinfizierungen",2
2021,42,"13 Dom","Corona-Neuinfizierungen",1
2021,42,"14 Buddenturm","Corona-Neuinfizierungen",3
2021,42,"15 Martini","Corona-Neuinfizierungen",1
2021,42,"21 Pluggendorf","Corona-Neuinfizierungen",8
2021,42,"22 Josef","Corona-Neuinfizierungen",4
2021,42,"23 Bahnhof","Corona-Neuinfizierungen",5
2021,42,"24 Hansaplatz","Corona-Neuinfizierungen",2
2021,42,"25 Mauritz-West","Corona-Neuinfizierungen",2
2021,42,"26 Schlachthof","Corona-Neuinfizierungen",3
2021,42,"27 Kreuz","Corona-Neuinfizierungen",20
2021,42,"28 Neutor","Corona-Neuinfizierungen",5
2021,42,"29 Schloss","Corona-Neuinfizierungen",2
2021,42,"31 Aaseestadt","Corona-Neuinfizierungen",2
2021,42,"32 Geist","Corona-Neuinfizierungen",7
2021,42,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,42,"34 Düesberg","Corona-Neuinfizierungen",2
2021,42,"43 Hafen","Corona-Neuinfizierungen",2
2021,42,"44 Herz-Jesu","Corona-Neuinfizierungen",2
2021,42,"45 Mauritz-Mitte","Corona-Neuinfizierungen",8
2021,42,"46 Rumphorst","Corona-Neuinfizierungen",6
2021,42,"47 Uppenberg","Corona-Neuinfizierungen",3
2021,42,"51 Gievenbeck","Corona-Neuinfizierungen",15
2021,42,"52 Sentrup","Corona-Neuinfizierungen",4
2021,42,"54 Mecklenbeck","Corona-Neuinfizierungen",3
2021,42,"56 Albachten","Corona-Neuinfizierungen",5
2021,42,"57 Roxel","Corona-Neuinfizierungen",7
2021,42,"58 Nienberge","Corona-Neuinfizierungen",4
2021,42,"61 Coerde","Corona-Neuinfizierungen",6
2021,42,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,42,"63 Kinderhaus-West","Corona-Neuinfizierungen",4
2021,42,"68 Sprakel","Corona-Neuinfizierungen",1
2021,42,"71 Mauritz-Ost","Corona-Neuinfizierungen",3
2021,42,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",2
2021,42,"77 Handorf","Corona-Neuinfizierungen",10
2021,42,"81 Gremmendorf-West","Corona-Neuinfizierungen",4
2021,42,"86 Angelmodde","Corona-Neuinfizierungen",7
2021,42,"87 Wolbeck","Corona-Neuinfizierungen",3
2021,42,"91 Berg Fidel","Corona-Neuinfizierungen",4
2021,42,"95 Hiltrup-Ost","Corona-Neuinfizierungen",2
2021,42,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,42,"97 Hiltrup-West","Corona-Neuinfizierungen",6
2021,42,"98 Amelsbüren","Corona-Neuinfizierungen",4
2021,42,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,43,"13 Dom","Corona-Neuinfizierungen",3
2021,43,"14 Buddenturm","Corona-Neuinfizierungen",3
2021,43,"15 Martini","Corona-Neuinfizierungen",1
2021,43,"21 Pluggendorf","Corona-Neuinfizierungen",2
2021,43,"22 Josef","Corona-Neuinfizierungen",5
2021,43,"24 Hansaplatz","Corona-Neuinfizierungen",7
2021,43,"25 Mauritz-West","Corona-Neuinfizierungen",6
2021,43,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,43,"27 Kreuz","Corona-Neuinfizierungen",8
2021,43,"28 Neutor","Corona-Neuinfizierungen",6
2021,43,"29 Schloss","Corona-Neuinfizierungen",2
2021,43,"31 Aaseestadt","Corona-Neuinfizierungen",8
2021,43,"32 Geist","Corona-Neuinfizierungen",4
2021,43,"33 Schützenhof","Corona-Neuinfizierungen",1
2021,43,"34 Düesberg","Corona-Neuinfizierungen",8
2021,43,"43 Hafen","Corona-Neuinfizierungen",1
2021,43,"44 Herz-Jesu","Corona-Neuinfizierungen",2
2021,43,"45 Mauritz-Mitte","Corona-Neuinfizierungen",7
2021,43,"46 Rumphorst","Corona-Neuinfizierungen",7
2021,43,"47 Uppenberg","Corona-Neuinfizierungen",4
2021,43,"51 Gievenbeck","Corona-Neuinfizierungen",22
2021,43,"52 Sentrup","Corona-Neuinfizierungen",1
2021,43,"54 Mecklenbeck","Corona-Neuinfizierungen",9
2021,43,"56 Albachten","Corona-Neuinfizierungen",6
2021,43,"57 Roxel","Corona-Neuinfizierungen",8
2021,43,"58 Nienberge","Corona-Neuinfizierungen",3
2021,43,"61 Coerde","Corona-Neuinfizierungen",20
2021,43,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",9
2021,43,"63 Kinderhaus-West","Corona-Neuinfizierungen",21
2021,43,"68 Sprakel","Corona-Neuinfizierungen",1
2021,43,"71 Mauritz-Ost","Corona-Neuinfizierungen",9
2021,43,"77 Handorf","Corona-Neuinfizierungen",9
2021,43,"81 Gremmendorf-West","Corona-Neuinfizierungen",9
2021,43,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",1
2021,43,"86 Angelmodde","Corona-Neuinfizierungen",19
2021,43,"87 Wolbeck","Corona-Neuinfizierungen",7
2021,43,"91 Berg Fidel","Corona-Neuinfizierungen",19
2021,43,"95 Hiltrup-Ost","Corona-Neuinfizierungen",6
2021,43,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",8
2021,43,"97 Hiltrup-West","Corona-Neuinfizierungen",4
2021,43,"98 Amelsbüren","Corona-Neuinfizierungen",5
2021,43,"nicht zugewiesen","Corona-Neuinfizierungen",2
2021,44,"11 Aegidii","Corona-Neuinfizierungen",2
2021,44,"12 Überwasser","Corona-Neuinfizierungen",2
2021,44,"13 Dom","Corona-Neuinfizierungen",2
2021,44,"14 Buddenturm","Corona-Neuinfizierungen",3
2021,44,"21 Pluggendorf","Corona-Neuinfizierungen",4
2021,44,"22 Josef","Corona-Neuinfizierungen",6
2021,44,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,44,"24 Hansaplatz","Corona-Neuinfizierungen",11
2021,44,"25 Mauritz-West","Corona-Neuinfizierungen",5
2021,44,"27 Kreuz","Corona-Neuinfizierungen",7
2021,44,"28 Neutor","Corona-Neuinfizierungen",2
2021,44,"31 Aaseestadt","Corona-Neuinfizierungen",4
2021,44,"32 Geist","Corona-Neuinfizierungen",6
2021,44,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,44,"34 Düesberg","Corona-Neuinfizierungen",31
2021,44,"43 Hafen","Corona-Neuinfizierungen",2
2021,44,"44 Herz-Jesu","Corona-Neuinfizierungen",4
2021,44,"45 Mauritz-Mitte","Corona-Neuinfizierungen",10
2021,44,"46 Rumphorst","Corona-Neuinfizierungen",12
2021,44,"47 Uppenberg","Corona-Neuinfizierungen",7
2021,44,"51 Gievenbeck","Corona-Neuinfizierungen",14
2021,44,"52 Sentrup","Corona-Neuinfizierungen",5
2021,44,"54 Mecklenbeck","Corona-Neuinfizierungen",14
2021,44,"56 Albachten","Corona-Neuinfizierungen",8
2021,44,"57 Roxel","Corona-Neuinfizierungen",4
2021,44,"58 Nienberge","Corona-Neuinfizierungen",1
2021,44,"61 Coerde","Corona-Neuinfizierungen",20
2021,44,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",4
2021,44,"63 Kinderhaus-West","Corona-Neuinfizierungen",14
2021,44,"68 Sprakel","Corona-Neuinfizierungen",4
2021,44,"71 Mauritz-Ost","Corona-Neuinfizierungen",9
2021,44,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,44,"77 Handorf","Corona-Neuinfizierungen",9
2021,44,"81 Gremmendorf-West","Corona-Neuinfizierungen",8
2021,44,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",15
2021,44,"86 Angelmodde","Corona-Neuinfizierungen",6
2021,44,"87 Wolbeck","Corona-Neuinfizierungen",6
2021,44,"91 Berg Fidel","Corona-Neuinfizierungen",19
2021,44,"95 Hiltrup-Ost","Corona-Neuinfizierungen",4
2021,44,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",11
2021,44,"97 Hiltrup-West","Corona-Neuinfizierungen",13
2021,44,"98 Amelsbüren","Corona-Neuinfizierungen",5
2021,44,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,45,"11 Aegidii","Corona-Neuinfizierungen",3
2021,45,"12 Überwasser","Corona-Neuinfizierungen",2
2021,45,"13 Dom","Corona-Neuinfizierungen",3
2021,45,"14 Buddenturm","Corona-Neuinfizierungen",4
2021,45,"15 Martini","Corona-Neuinfizierungen",1
2021,45,"21 Pluggendorf","Corona-Neuinfizierungen",9
2021,45,"22 Josef","Corona-Neuinfizierungen",10
2021,45,"23 Bahnhof","Corona-Neuinfizierungen",3
