ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,UIDENTSTLAE
5,5,13,0,2021,10,14,4,3,5,3,0,0,1,0,0,0,0,367679.729123342782259,5713284.985047094523907,7.091335122000032,51.555113449000032,1,5211006700000980000
5,5,54,4,2021,6,5,5,3,5,3,0,1,1,0,0,0,0,364021.136507116258144,5771319.603792078793049,7.015813491000074,52.075737252000067,0,5210610705132470000
5,5,13,0,2021,5,17,2,3,2,6,0,0,1,0,0,0,0,365289.908012751489878,5710343.249941546469927,7.058010040000056,51.528111975000058,0,5210531700100870000
5,5,13,0,2021,6,12,2,3,2,7,0,0,1,0,0,0,0,364828.181212694384158,5717342.660264639183879,7.048666874000048,51.590901306000035,0,5210621700000680000
5,5,13,0,2021,7,12,4,3,1,5,0,1,1,0,0,0,0,362870.995166855864227,5711475.344115303829312,7.022720094000022,51.537703107000027,0,5210707700000180000
5,5,13,0,2021,9,11,3,3,8,7,0,0,1,0,0,0,0,367122.494293253868818,5708255.223155198618770,7.085200049000036,51.509781777000057,0,5210907700100480000
5,5,62,24,2021,9,20,6,3,5,2,2,0,1,0,0,0,1,366545.720916294492781,5724332.821254314854741,7.070782965000035,51.654127442000060,0,5210924701500690000
5,5,54,20,2021,5,18,2,3,0,3,0,1,1,0,0,0,0,366256.252999876625836,5786239.786999514326453,7.042536080000048,52.210346948000051,0,5210510705000080000
5,5,62,20,2021,2,11,7,3,5,3,0,0,1,0,0,0,1,367303.356818328611553,5718898.387765543535352,7.083788181000045,51.605470317000027,0,5210227701200250000
5,5,54,20,2021,7,20,4,3,5,7,0,1,1,0,0,0,0,366551.857156680896878,5786746.319771375507116,7.046660100000054,52.214970010000059,0,5210707705000780000
5,5,13,0,2021,12,21,3,3,5,3,2,1,1,0,0,0,0,367455.213902697898448,5709681.481491241604090,7.089455406000070,51.522677279000050,1,5211228700000680000
5,5,62,12,2021,6,18,7,2,5,3,0,0,1,0,0,0,0,362615.136942376382649,5724926.289152501150966,7.013765437000075,51.658513553000034,0,5210612701610820000
5,5,13,0,2021,12,20,2,3,0,7,2,1,0,0,0,0,0,363235.046426131390035,5717138.037361018359661,7.025762816000054,51.588678052000034,1,5211227700000890000
5,5,13,0,2021,6,12,3,3,6,4,0,0,1,1,0,0,0,365511.723879881203175,5719413.059637449681759,7.057734505000042,51.609670328000050,0,5210622700000880000
5,5,13,0,2021,6,10,2,3,2,1,0,1,0,0,0,0,1,363711.121266573667526,5715359.287242654711008,7.033321072000035,51.572809022000058,1,5210621700200630000
5,5,13,0,2021,1,15,4,3,4,3,0,1,1,0,0,0,0,366275.911478212103248,5708245.390495926141739,7.073011694000058,51.509493698000028,1,5210113700100150000
5,5,54,20,2021,12,15,2,3,0,7,0,1,0,0,0,0,0,365677.413701674900949,5786084.354063769802451,7.034131289000072,52.208809549000080,1,5211213705000320000
5,5,54,20,2021,1,18,3,3,0,3,2,1,1,0,0,0,0,366436.086508061736822,5786237.825962379574776,7.045167223000021,52.210372942000049,0,5210126705000580000
5,5,13,0,2021,2,9,5,3,1,5,0,0,1,0,0,0,0,363277.360821574926376,5717102.828884309157729,7.026386959000035,51.588371929000061,2,5210211700200720000
5,5,13,0,2021,11,12,7,3,1,7,0,0,1,0,0,0,0,367365.645320802927017,5709606.178269764408469,7.088193454000020,51.521979526000052,0,5211120700000080000
5,5,13,0,2021,11,11,5,3,0,1,0,0,0,0,1,0,0,365349.448680351488292,5714586.708192123100162,7.057243839000023,51.566259953000042,1,5211125700000390000
5,5,13,0,2021,5,10,2,3,1,5,0,1,1,0,0,0,0,364856.570997419767082,5716487.430802065879107,7.049405711000077,51.583222702000057,0,5210531700000280000
5,5,13,0,2021,6,14,2,3,5,2,0,0,1,0,1,0,0,367132.303007500246167,5710625.867679214105010,7.084447431000058,51.531088281000052,0,5210614700100370000
5,5,54,16,2021,6,13,6,2,5,2,0,1,0,0,1,0,0,363522.924999861977994,5757625.783999474719167,7.014005941000050,51.952568648000067,0,5210611705000690000
5,5,62,24,2021,12,15,3,2,6,4,0,0,1,1,0,0,0,368021.387456560507417,5725188.672946887090802,7.091779298000063,51.662166936000062,1,5211228701500770000
5,5,62,20,2021,10,10,2,1,0,1,0,1,0,0,0,0,0,367172.296148883178830,5719454.950782040134072,7.081685877000041,51.610440982000057,1,5211011701200970000
5,5,54,20,2021,12,13,6,3,5,3,0,1,0,0,0,0,1,366862.963706918992102,5786224.491318156942725,7.051416293000045,52.210356419000050,0,5211210705000020000
5,5,13,0,2021,10,12,7,3,5,2,0,0,1,0,0,0,0,366420.045411555096507,5708903.248117625713348,7.074838161000059,51.515439712000045,0,5211009700100140000
5,5,54,20,2021,9,11,6,3,5,2,0,1,1,0,0,0,0,366516.016009076498449,5786526.062601294368505,7.046222671000066,52.212982230000080,0,5210903705000880000
5,5,54,20,2021,10,13,6,3,5,3,0,1,1,0,0,0,0,364668.650735571980476,5786516.779109280556440,7.019204271000035,52.212448216000041,0,5211008705000780000
5,5,13,0,2021,10,7,3,3,5,3,2,1,1,0,0,0,0,363003.544752482324839,5710584.156621703878045,7.024976857000070,51.529726788000062,1,5211019700200880000
5,5,62,24,2021,3,11,6,3,5,2,0,1,1,0,0,0,0,367711.119868774898350,5724472.701680414378643,7.087566912000057,51.655659933000038,0,5210326701500910000
5,5,13,0,2021,11,16,4,3,5,7,1,1,1,0,0,0,0,363981.090799702331424,5716979.615663979202509,7.036586722000038,51.587435013000061,0,5211124700000180000
5,5,54,20,2021,2,14,2,3,8,1,0,0,1,0,0,0,0,365422.340280981734395,5785711.092045389115810,7.030548918000022,52.205393442000059,0,5210222705000020000
5,5,13,0,2021,3,19,5,3,8,7,2,0,1,0,0,0,0,366669.323354250751436,5708529.517580704763532,7.078569950000031,51.512140016000046,1,5210311700100560000
5,5,54,20,2021,4,23,7,3,0,1,2,0,1,0,0,0,0,367751.088807400316000,5786159.593145679682493,7.064432113000066,52.209987122000030,1,5210410705000280000
5,5,54,20,2021,7,9,5,3,0,2,0,1,0,0,0,0,0,366600.010999876074493,5783709.596999518573284,7.048560471000030,52.187695419000079,1,5210715705000520000
5,5,13,0,2021,4,12,5,2,3,6,0,1,1,0,0,0,0,362912.243999855592847,5713038.917999461293221,7.022705349000034,51.551763872000038,0,5210401700000970000
5,5,13,0,2021,9,8,3,2,5,3,0,1,1,0,0,0,0,364339.864626471884549,5714490.397411156445742,7.042723714000033,51.565152499000078,0,5210921700200690000
5,5,13,0,2021,1,14,6,3,5,3,0,0,1,0,0,0,0,366585.735042938962579,5712094.572294529527426,7.076015714000050,51.544158054000036,0,5210122700200130000
5,5,54,20,2021,9,7,5,3,0,7,0,1,0,0,0,0,0,364759.012671929784119,5786720.650703441351652,7.020444554000051,52.214302240000052,1,5210916705000310000
5,5,54,20,2021,1,4,5,3,9,1,2,0,1,0,0,0,0,366101.930114751681685,5784909.296964358538389,7.040804892000040,52.198354512000037,2,5210114705000290000
5,5,13,0,2021,11,14,6,3,2,2,0,0,1,0,0,0,0,366858.262207503430545,5706886.487805012613535,7.081911347000073,51.497419195000077,1,5211119700000240000
5,5,13,0,2021,10,15,5,3,5,3,0,0,1,0,1,0,0,363813.634454838931561,5713492.570559136569500,7.035522700000058,51.556058850000056,0,5211028700000520000
5,5,13,0,2021,12,16,2,3,5,2,2,0,1,0,1,0,0,363983.889262660406530,5716978.888015378266573,7.036627373000044,51.587429149000059,0,5211220700000380000
5,5,13,0,2021,7,18,5,3,1,2,0,0,1,0,0,0,0,362622.753180435858667,5709656.391054823994637,7.019852460000038,51.521297081000057,1,5210708700000290000
5,5,54,20,2021,6,23,3,3,3,6,2,1,1,0,0,0,0,366671.855791104957461,5785913.081321112811565,7.048743640000055,52.207512067000039,0,5210608705000490000
5,5,62,12,2021,2,15,1,3,8,7,0,0,0,0,1,0,0,363417.087999859824777,5732388.545999471098185,7.022430930000041,51.725765431000070,0,5210228701620820000
5,5,62,12,2021,4,15,4,3,1,5,0,1,1,0,0,0,0,362882.977158960886300,5731423.272998381406069,7.015082581000058,51.716961147000063,0,5210414701620670000
5,5,13,0,2021,7,11,3,3,8,7,0,1,1,0,0,0,0,366500.709689069539309,5711351.679483326151967,7.075072075000037,51.537461878000045,0,5210706700100970000
5,5,54,20,2021,1,11,5,3,5,3,0,0,1,0,0,0,0,364717.082656072452664,5784066.899943482130766,7.020891160000076,52.190447262000077,1,5210107705000520000
5,5,54,4,2021,11,20,5,3,4,2,2,0,1,0,0,0,0,363788.261999863199890,5771825.658999480307102,7.012215585000035,52.080227140000034,0,5211111705000080000
5,5,62,24,2021,6,12,3,2,0,1,0,0,0,0,0,0,1,368490.212510601617396,5724513.638279967010021,7.098807760000057,51.656210623000050,0,5210615701500380000
5,5,13,0,2021,9,9,4,3,1,3,0,0,1,0,1,0,0,367589.344720344990492,5706218.747387791052461,7.092687834000060,51.491590096000039,1,5210929700100470000
5,5,58,12,2021,10,8,2,2,0,6,2,1,0,0,0,1,0,373804.747999906539917,5753721.234999565407634,7.164971573000059,51.919908663000058,1,5211011706000420000
5,5,62,24,2021,2,6,4,3,8,1,2,0,0,0,1,0,0,371944.278120699338615,5728214.308281913399696,7.147356740000021,51.690265163000049,2,5210217701500920000
5,5,62,24,2021,12,16,7,2,5,3,0,0,1,0,0,0,1,368747.426999884657562,5726498.097999522462487,7.101778649000039,51.674104161000059,1,5211204701500480000
5,5,62,20,2021,10,13,1,2,5,3,0,1,1,0,0,0,0,370531.166175932623446,5720712.532665900886059,7.129702278000025,51.622524971000075,0,5211031701200170000
5,5,13,0,2021,2,6,3,2,4,6,2,1,1,0,0,0,0,368394.660010734573007,5706790.687072258442640,7.104067879000070,51.496918028000039,0,5210223700100070000
5,5,62,32,2021,11,13,7,3,6,4,0,0,1,1,0,0,0,374078.053202042356133,5715091.148504115641117,7.182930011000053,51.572810142000037,0,5211127701120280000
5,5,13,0,2021,6,20,3,3,1,7,1,0,1,0,0,0,0,369800.448863271623850,5708512.195083001628518,7.123672695000039,51.512714569000082,0,5210629700100470000
5,5,58,12,2021,12,8,4,2,6,7,0,0,1,1,0,0,0,374313.561811987310648,5755545.425651507452130,7.171700044000033,51.936416812000061,2,5211222706000580000
5,5,62,20,2021,3,11,3,3,5,7,0,0,1,0,0,0,0,371953.042627458460629,5716927.203397726640105,7.151613341000029,51.588831991000063,0,5210302701200210000
5,5,58,12,2021,12,9,6,3,4,2,0,1,1,0,0,0,0,373498.839999904856086,5756915.985999567434192,7.159351063000031,51.948548623000079,1,5211217706200270000
5,5,54,36,2021,9,16,6,3,5,6,0,1,0,0,1,0,0,369581.489999889396131,5766308.707999540492892,7.098812926000051,52.032047276000071,0,5210924705000220000
5,5,62,24,2021,9,12,1,3,5,3,0,1,1,0,0,0,0,373869.391897090710700,5725034.891265803948045,7.176341304000061,51.662127885000075,0,5210926701500500000
5,5,13,0,2021,9,15,3,3,5,3,0,0,1,0,1,0,0,370378.465999891050160,5707107.331999531015754,7.132514191000041,51.500222061000045,0,5210921700100070000
5,5,13,0,2021,9,9,7,3,5,3,0,0,1,0,0,0,0,369675.642857360653579,5711206.657445823773742,7.120878348000076,51.536900528000047,0,5210918700100180000
5,5,54,36,2021,10,14,3,3,1,6,0,1,1,0,0,0,0,369977.484272421337664,5766606.839476265013218,7.104468818000043,52.034819258000027,0,5211005705000070000
5,5,13,0,2021,1,20,6,2,8,1,2,0,1,0,0,0,0,368365.489490834996104,5708022.870062204077840,7.103188070000044,51.507984610000051,0,5210101700100010000
5,5,62,16,2021,10,8,5,2,5,2,0,1,1,0,0,0,0,374625.288574649952352,5733483.450757732614875,7.184227104000058,51.738223453000046,0,5211028701700570000
5,5,13,0,2021,9,16,1,2,5,3,0,0,1,0,0,0,1,369030.374355075880885,5708467.788131551817060,7.112597980000032,51.512137505000055,0,5210905700100860000
5,5,13,0,2021,3,15,7,3,4,6,0,0,1,0,0,0,1,368227.082743626087904,5707036.785006029531360,7.101563242000054,51.499090621000050,0,5210327700100160000
5,5,62,16,2021,7,10,6,3,5,2,0,1,1,0,0,0,0,374523.780320700258017,5733971.082299379631877,7.182581918000039,51.742582998000046,0,5210709701700380000
5,5,13,0,2021,9,19,2,3,6,7,1,0,0,1,0,0,1,368094.559704434126616,5707979.060345126315951,7.099302753000075,51.507527725000045,0,5210913700100270000
5,5,58,12,2021,12,9,6,2,5,3,0,1,1,0,0,0,0,374833.960999907925725,5755033.648999573662877,7.179452098000070,51.931935011000064,2,5211210706200730000
5,5,62,32,2021,12,9,1,3,5,3,0,0,1,0,0,0,0,374545.114254685118794,5718845.482310267165303,7.188324117000036,51.606654819000028,0,5211212701110380000
5,5,62,24,2021,10,9,4,3,5,3,0,1,1,0,0,0,0,369844.935509370639920,5724952.408642375841737,7.118217729000037,51.660469009000053,1,5211013701500980000
5,5,58,12,2021,4,11,3,2,0,7,0,1,0,0,0,0,0,374041.441399104893208,5756200.123127901926637,7.167504051000037,51.942238694000082,0,5210427706200850000
5,5,13,0,2021,5,17,6,3,6,7,0,0,0,1,0,0,1,368160.887384360656142,5707907.605798847973347,7.100284653000074,51.506901058000039,0,5210514700100580000
5,5,13,0,2021,9,6,3,3,9,1,0,0,1,0,0,0,0,370056.940429925918579,5706583.124261116608977,7.128077614000063,51.495437220000042,0,5210914700100890000
5,5,62,20,2021,6,10,3,3,4,6,0,1,0,0,0,0,0,370945.790172708220780,5717401.020917806774378,7.136907430000065,51.592860308000070,0,5210629701200240000
5,5,62,20,2021,12,9,3,3,6,7,0,0,1,1,0,0,0,371601.532684938050807,5716465.691273439675570,7.146710881000047,51.584604443000046,0,5211207701200580000
5,5,13,0,2021,9,6,2,2,6,2,2,0,1,1,0,0,0,368342.929999882355332,5708657.478999514132738,7.102626211000029,51.513682443000050,0,5210920700100590000
5,5,62,32,2021,2,10,1,2,0,1,0,0,0,0,1,0,0,374158.551278732717037,5713880.016240773722529,7.184524682000074,51.561943543000041,0,5210221701120260000
5,5,62,24,2021,10,19,2,3,0,7,1,0,1,0,0,0,0,368716.129837018437684,5723355.968757566064596,7.102506415000050,51.645859968000082,0,5211004701500170000
5,5,66,68,2021,9,23,6,2,0,1,2,1,0,0,0,0,0,375674.222585286013782,5785509.188295826315880,7.180566920000047,52.205986989000053,0,5210917709300140000
5,5,13,0,2021,12,19,1,3,1,5,2,0,1,0,0,0,0,369957.900101308710873,5716217.507914012297988,7.123092413000052,51.581997192000074,0,5211226700000490000
5,5,13,0,2021,7,10,5,3,7,7,0,0,0,0,0,0,1,367936.914234331808984,5708818.586712822318077,7.096718030000034,51.515035515000079,0,5210701700100890000
5,5,62,24,2021,3,14,2,2,5,3,0,0,1,0,1,0,0,368026.903038691729307,5725325.076940953731537,7.091807489000075,51.663394024000070,0,5210322701500130000
5,5,62,24,2021,5,12,4,3,5,3,0,1,1,0,0,0,0,371254.229928523302078,5725194.113717488944530,7.138492627000062,51.662965753000037,0,5210512701500590000
5,5,62,20,2021,9,13,2,3,1,5,0,1,1,0,0,0,0,372230.369444239884615,5717968.683141812682152,7.155235145000063,51.598254641000040,0,5210906701200070000
5,5,13,0,2021,6,13,2,3,5,3,0,0,1,0,0,0,0,368832.412959178909659,5707432.912129696458578,7.110131760000058,51.502791338000065,0,5210628700100170000
5,5,13,0,2021,11,19,7,3,0,5,2,1,1,0,0,0,0,368373.482092069461942,5709556.035167783498764,7.102730658000041,51.521764677000078,0,5211106700000370000
5,5,54,36,2021,10,7,5,3,0,5,2,0,1,0,0,0,0,370147.179777898825705,5766280.040222849696875,7.107065322000039,52.031922402000077,0,5211028705000080000
5,5,62,20,2021,3,13,6,3,5,7,0,0,1,0,0,0,0,372432.758406215347350,5715778.665047405287623,7.158951609000042,51.578618946000063,0,5210312701200390000
5,5,13,0,2021,7,15,3,3,5,3,0,0,1,0,0,0,1,368390.237286624498665,5707952.346857314929366,7.103570788000070,51.507356597000069,0,5210706700100880000
5,5,62,32,2021,4,12,4,2,0,1,0,1,0,0,0,0,0,374204.011911860667169,5722048.460630621761084,7.182250857000042,51.635363934000054,0,5210421701110630000
5,5,66,68,2021,5,15,6,3,9,1,0,0,1,0,0,0,0,373654.923973759636283,5781612.427190577611327,7.152484644000026,52.170511554000029,0,5210514709100870000
5,5,58,12,2021,4,16,3,3,6,7,0,0,1,1,0,0,0,372333.953614481724799,5755368.468513248488307,7.142985526000075,51.934376009000061,0,5210413706000920000
5,5,62,20,2021,11,13,6,2,5,3,0,1,1,0,0,0,0,368504.779972339980304,5719053.430277710780501,7.101068935000058,51.607145452000054,1,5211119701200560000
5,5,13,0,2021,1,0,1,3,5,5,2,1,1,0,0,0,0,369595.782491284422576,5710146.123988449573517,7.120120263000047,51.527351248000059,1,5210110700100390000
5,5,13,0,2021,7,9,4,3,6,4,0,0,1,1,0,0,0,367792.417842458933592,5708517.889559678733349,7.094749572000069,51.512299434000056,0,5210707700100580000
5,5,62,20,2021,11,20,7,3,0,7,2,1,0,0,0,0,0,371172.223141551949084,5716422.296030553057790,7.140533706000042,51.584116478000055,0,5211106701200480000
5,5,13,0,2021,1,19,2,3,5,2,2,0,1,0,0,0,0,368062.431999879889190,5708573.728999514132738,7.098617555000033,51.512864368000066,0,5210125700100470000
5,5,58,12,2021,9,23,6,3,9,1,2,1,0,0,0,0,0,375005.120065447874367,5757934.473975144326687,7.180885655000054,51.958041767000054,0,5210903706200590000
5,5,54,24,2021,7,21,4,2,0,7,0,1,0,0,0,0,0,369949.291947524994612,5776219.012722630053759,7.100393940000060,52.121186700000067,0,5210707705000670000
5,5,13,0,2021,5,14,7,2,5,3,0,0,1,0,0,0,0,370418.499296641908586,5706589.679442699998617,7.133280743000057,51.495579121000048,0,5210529700100560000
5,5,13,0,2021,6,16,4,3,4,6,0,1,0,0,0,0,1,367847.671771323308349,5708399.955037113279104,7.095589573000041,51.511252514000034,0,5210623700000970000
5,5,62,24,2021,10,7,4,3,4,6,1,0,1,0,0,1,0,368991.204578455537558,5725991.457535879686475,7.105492185000060,51.669608121000067,1,5211027701500580000
5,5,62,24,2021,11,10,6,3,0,1,0,1,1,0,0,0,0,371259.282401869073510,5726771.473616298288107,7.137984344000074,51.677142194000055,0,5211105701500470000
5,5,62,24,2021,10,11,5,3,1,5,0,1,1,0,0,0,0,370660.729528950527310,5725855.126055944710970,7.129671576000021,51.668769775000044,0,5211021701500550000
5,5,13,0,2021,1,16,2,3,5,2,0,0,1,0,0,0,1,369814.671656492166221,5706422.337812531739473,7.124648884000067,51.493936508000047,0,5210125700100300000
5,5,58,12,2021,12,11,5,2,6,4,0,1,0,1,0,0,0,373788.684710747562349,5756300.605781089514494,7.163792002000037,51.943084396000074,1,5211202706000070000
5,5,62,24,2021,11,19,3,3,3,6,2,1,0,0,0,0,0,369997.163154199719429,5728552.496196448802948,7.119077126000036,51.692856823000056,1,5211116701500680000
5,5,62,24,2021,9,15,3,3,0,1,0,1,0,0,0,0,0,368651.917325338348746,5725685.377455774694681,7.100703749000047,51.666778308000062,0,5210928701500100000
5,5,62,24,2021,4,12,4,3,5,3,0,1,1,0,0,0,0,368045.320516504347324,5726237.941166277974844,7.091728870000054,51.671601784000075,0,5210414701500550000
5,5,62,24,2021,10,16,5,3,5,3,0,1,1,0,0,0,0,374553.178999907337129,5725544.506999561563134,7.186039541000071,51.666860836000069,0,5211007701500270000
5,5,13,0,2021,1,13,5,3,6,4,0,0,1,1,0,0,0,368038.575176065787673,5708561.756047742441297,7.098278435000054,51.512751198000046,0,5210121700100470000
5,5,62,24,2021,12,7,2,2,6,2,2,0,1,1,0,0,0,369246.685510462149978,5725060.428384952247143,7.109532881000064,51.661300874000062,1,5211206701500270000
5,5,13,0,2021,11,17,3,3,2,6,2,0,1,0,0,0,0,368255.210999881848693,5708246.032999513670802,7.101516549000053,51.509964425000078,1,5211130700000470000
5,5,13,0,2021,10,16,3,3,6,1,0,1,0,1,0,0,0,367907.709514825604856,5708177.081288032233715,7.096537745000035,51.509263644000043,1,5211019700100980000
5,5,13,0,2021,6,17,4,3,0,7,0,0,1,0,0,0,0,368991.181530963629484,5716015.311692681163549,7.109223276000023,51.579956229000061,0,5210602700000360000
5,5,58,12,2021,4,19,5,3,0,7,1,1,0,0,0,0,0,374083.350984708406031,5756511.769376384094357,7.167999305000023,51.945048772000064,0,5210401706200470000
5,5,62,32,2021,4,19,6,3,5,7,0,1,1,0,0,0,0,374531.776547964662313,5718822.283291151747108,7.188139915000022,51.606443356000057,0,5210423701110880000
5,5,62,24,2021,5,9,3,3,5,3,0,0,1,0,0,0,0,371119.887357997708023,5725237.076284630224109,7.136535460000061,51.663321052000072,1,5210518701500780000
5,5,62,24,2021,3,12,4,3,0,1,0,1,0,0,0,0,0,372419.715440818108618,5726367.301837811246514,7.154906266000069,51.673774766000065,0,5210331701500290000
5,5,13,0,2021,12,14,4,3,2,6,0,0,1,0,0,0,0,368416.006371613591909,5707898.705806562677026,7.103961904000073,51.506880538000075,1,5211201700000480000
5,5,62,24,2021,5,9,6,3,5,3,0,1,1,0,0,0,0,368715.815747513435781,5724652.699191354215145,7.102015081000047,51.657513037000058,0,5210528701500480000
5,5,62,24,2021,6,19,3,2,4,1,0,0,1,0,1,0,0,370280.090464619919658,5728095.085111301392317,7.123338293000074,51.688811700000031,0,5210629701500110000
5,5,13,0,2021,4,17,3,3,5,3,0,1,1,0,0,0,0,369119.052472971379757,5711576.158004842698574,7.112720269000022,51.540092378000054,0,5210420700100720000
5,5,62,24,2021,9,17,1,3,5,3,0,0,1,0,0,0,0,370239.966999891214073,5725703.907999532297254,7.123646753000060,51.667313815000057,0,5210912701500980000
5,5,13,0,2021,4,15,6,3,1,5,0,1,1,0,0,0,0,369501.636294758878648,5716241.587060512974858,7.116501997000057,51.582108124000058,0,5210430700000420000
5,5,13,0,2021,12,23,7,3,5,3,2,0,1,0,0,0,0,368827.602475273422897,5708621.999121947214007,7.109620166000070,51.513476330000060,1,5211211700000110000
5,5,13,0,2021,12,16,6,3,2,2,1,0,1,0,0,0,0,368253.238384081050754,5708245.665375659242272,7.101488278000033,51.509960661000036,1,5211231700000270000
5,5,13,0,2021,7,23,7,3,0,7,2,1,0,0,0,0,0,368716.024976528249681,5705523.497075375169516,7.109166131000052,51.485604719000037,1,5210710700000070000
5,5,54,36,2021,10,22,7,3,1,5,2,1,1,0,0,0,0,369679.458785554394126,5766490.623113814741373,7.100170919000050,52.033704987000078,0,5211030705000490000
5,5,62,16,2021,6,7,3,2,0,1,0,1,0,0,0,0,0,374369.484415617771447,5734328.876670867204666,7.180219061000059,51.745763859000078,0,5210615701700270000
5,5,62,20,2021,5,21,1,3,4,6,1,1,0,0,0,0,0,370939.819140395149589,5717505.910698615014553,7.136782699000037,51.593801566000081,0,5210530701200640000
5,5,58,12,2021,10,9,4,3,1,5,0,1,1,0,0,0,0,374286.613271169364452,5756432.651463739573956,7.170983931000023,51.944383750000043,0,5211020706200870000
5,5,62,16,2021,6,8,3,3,5,3,0,1,1,0,0,0,0,373402.409999904222786,5733432.777999557554722,7.166544603000034,51.737493179000069,1,5210629701700470000
5,5,13,0,2021,10,13,3,3,5,2,0,0,1,0,0,0,0,368256.050000964663923,5708244.379209263250232,7.101529251000045,51.509949758000062,1,5211012700100360000
5,5,62,16,2021,3,11,1,3,5,3,0,1,1,0,0,0,0,374097.186999906785786,5734234.660999560728669,7.176311040000030,51.744856043000027,0,5210328701700180000
5,5,13,0,2021,11,11,7,3,6,7,0,0,1,1,0,0,0,369769.573210377246141,5710758.628453798592091,7.122397650000039,51.532895840000037,0,5211127700000100000
5,5,62,24,2021,10,2,5,2,9,1,2,0,1,0,0,0,0,372055.945194178260863,5728143.455383531749249,7.148997351000048,51.689653886000031,0,5211028701500670000
5,5,62,20,2021,6,8,2,3,3,6,0,1,1,0,0,0,0,372786.514487579464912,5718043.698821945115924,7.163233228000024,51.599054684000066,1,5210621701200120000
5,5,62,20,2021,12,11,5,3,6,7,0,0,1,0,0,0,1,371805.303174466826022,5717391.012804860249162,7.149312463000058,51.592966603000036,0,5211202701200190000
5,5,62,32,2021,10,13,5,3,6,7,0,0,1,1,0,0,0,373821.005196280777454,5720354.985027130693197,7.177329606000058,51.620058928000049,0,5211021701110560000
5,5,66,68,2021,12,13,4,3,1,3,0,1,1,0,0,0,0,376120.072999914176762,5785214.370999589562416,7.187195975000066,52.203438109000047,1,5211222709300490000
5,5,13,0,2021,9,15,1,3,5,3,0,0,1,0,0,0,1,369479.672181081958115,5706905.091020124033093,7.119647365000048,51.498197718000029,0,5210912700100770000
5,5,58,12,2021,12,18,2,3,4,1,2,0,1,0,0,0,0,375275.273306431248784,5758335.398448282852769,7.184669629000041,51.961705336000080,0,5211220706200030000
5,5,13,0,2021,3,18,4,3,2,6,0,0,1,0,0,0,0,368391.851491524837911,5709001.946570936590433,7.103202211000053,51.516789493000033,0,5210331700100570000
5,5,13,0,2021,10,16,3,2,4,6,0,1,1,0,0,0,0,369723.328237896785140,5715345.935047211125493,7.120032082000023,51.574110401000041,1,5211005700200090000
5,5,62,24,2021,4,17,6,3,5,3,0,0,1,0,0,0,1,370598.590943307615817,5727835.656316978856921,7.128039589000025,51.686553805000074,0,5210416701500030000
5,5,13,0,2021,10,20,3,2,6,4,2,0,1,1,0,0,0,368373.699756769463420,5709635.129156732931733,7.102704246000030,51.522475527000040,0,5211019700000670000
5,5,62,20,2021,6,15,4,3,5,2,0,1,1,0,0,0,0,371075.667716668918729,5719227.648902812972665,7.138109909000036,51.609305625000047,0,5210609701200560000
5,5,62,20,2021,6,20,5,2,0,1,0,1,0,0,0,0,0,372108.572347645647824,5715667.754175083711743,7.154315960000076,51.577548734000061,0,5210610701200480000
5,5,13,0,2021,5,14,6,3,5,3,0,0,1,0,0,0,0,368257.449987003579736,5709342.172799583524466,7.101139113000045,51.519815696000080,0,5210514700100580000
5,5,62,16,2021,11,12,2,3,5,2,0,1,0,0,0,0,1,374607.842999908141792,5734955.865999564528465,7.183443778000026,51.751451894000070,0,5211115701700440000
5,5,62,20,2021,4,17,4,3,5,3,0,1,1,0,0,0,0,372200.326675451360643,5718435.853778332471848,7.154631405000032,51.602446244000078,0,5210421701200710000
5,5,58,12,2021,10,10,6,3,6,3,0,1,0,1,0,0,0,374049.569166086614132,5756323.076902862638235,7.167577196000025,51.943345451000027,0,5211022706000990000
5,5,58,12,2021,6,15,7,3,5,3,0,1,0,0,0,0,0,374725.985999909229577,5757772.660999573767185,7.176884496000071,51.956524827000067,0,5210605706000070000
5,5,13,0,2021,6,20,7,3,5,3,0,0,1,0,0,0,0,369678.062656189315021,5716193.320066697895527,7.119064815000058,51.581715184000075,0,5210626700200080000
5,5,13,0,2021,5,15,3,2,4,7,0,0,1,0,0,0,0,367693.219711073674262,5706516.414434729143977,7.094071625000026,51.494289474000027,1,5210525700100970000
5,5,62,24,2021,2,6,5,3,9,1,1,1,0,0,0,0,0,370464.156076624058187,5725908.822896799072623,7.126810724000052,51.669207044000075,1,5210218701500380000
5,5,62,24,2021,6,14,1,3,2,1,0,1,1,0,0,0,0,370948.436981652863324,5724263.402318496257067,7.134417348000056,51.654531578000046,0,5210620701500980000
5,5,62,16,2021,6,12,3,2,5,3,0,1,1,0,0,0,0,373838.147775421850383,5733125.008644849061966,7.172963305000053,51.734825574000070,0,5210615701700280000
5,5,13,0,2021,6,13,6,3,2,6,0,0,1,0,0,0,0,368343.129168044775724,5708658.815716814249754,7.102628580000044,51.513694502000078,0,5210604700100480000
